ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
28621,simple,40230,,"Blster con 35 Clavos Estndar 2"" con Cabeza, Fiero",1,0,visible,,"Bl­ster con 35 Clavos Est¡ndar 2"" con Cabeza, Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,6.9,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_40230.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLE-2A_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CLE-2A_FC1.jpg",,,,,,,,,0,,,,,,,,,
28622,simple,46315,,"Blster con 4 Pilas Alcalinas Aa, Volteck",1,0,visible,,"Bl­ster con 4 Pilas Alcalinas Aa, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,53.45,MATERIAL ELÉCTRICO > Accesorios eléctricos,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46315.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AA_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AA_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AA_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AA_E1.jpg",,,,,,,,,0,,,,,,,,,
28623,simple,46316,,"Blster con 4 Pilas Alcalinas Aaa, Volteck",1,0,visible,,"Bl­ster con 4 Pilas Alcalinas Aaa, Volteck. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,MATERIAL ELÉCTRICO > Accesorios eléctricos,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46316.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AAA_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AAA_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AAA_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/AL-AAA_E1.jpg",,,,,,,,,0,,,,,,,,,
28624,simple,BOBI0001,,Bobina para Contactor S2 220v 3rt2934-5an21,1,0,visible,,"Bobina para Contactor S2 220v 3rt2934-5an21. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,558.75,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_BOBI0001.jpg,,,,,,,,,0,,,,,,,,,
28625,simple,46506,,"Bolsa 2 Pz Portalámparas para tubo LED y Fluorescente, Base Fa8",1,0,visible,,"Bolsa 2 Pz Portal¡mparas P/tubo Led y Fluorescente, Base Fa8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,26.72,ILUMINACIÓN > Interior,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46506.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-14_FC1.jpg",,,,,,,,,0,,,,,,,,,
28626,simple,46508,,"Bolsa 2 Pz Portalámparas para tubo LED y Fluorescente, Base G13",1,0,visible,,"Bolsa 2 Pz Portal¡mparas P/tubo Led y Fluorescente, Base G13. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,20.69,ILUMINACIÓN > Interior,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-15_FC1.jpg",,,,,,,,,0,,,,,,,,,
28627,simple,45391,,"Bolsa 2 Pz Portalámparas para tubo LED y Fluorescente, Base G5",1,0,visible,,"Bolsa 2 Pz Portal¡mparas P/tubo Led y Fluorescente, Base G5. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,9.48,ILUMINACIÓN > Interior,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/POPL-18_E1.jpg",,,,,,,,,0,,,,,,,,,
28628,simple,40886,,"Bolsa 200 Pijas para Lámina Cabeza Plana #8 X 2', Fiero",1,0,visible,,"Bolsa 200 Pijas para Lámina Cabeza Plana #8 X 2', Fiero. Herramienta y material de ferretería de alta calidad, fabricado para garantizar máxima durabilidad y resistencia en proyectos exigentes y profesionales.",,,taxable,,1,,,0,0,,,,,1,,,76.72,FERRETERIA,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_40886.jpg,,,,,,,,,0,,,,,,,,,
28629,simple,13911,,"Bolsa con 2 Felpas para mini Rodillo de Poliéster 4""x3/8"", Truper",1,0,visible,,"Bolsa C/2 Felpas P/mini Rodillo de Poli©ster 4""x3/8"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,12.07,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-ROPI-420N_FC2.jpg",,,,,,,,,0,,,,,,,,,
28630,simple,100080,,Bolsa con 1 Kg de Barras de Silicón de Repuesto para pipe-1/2,1,0,visible,,"Bolsa con 1 Kg de Barras de Silic³n de Repuesto P/pipe-1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,197.41,FERRETERÍA > Albañilería,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100080.jpg,,,,,,,,,0,,,,,,,,,
28631,simple,10381,,"Bolsa con 10 Empaques de PVC Antifuga para Manguera, Truper",1,0,visible,,"Bolsa con 10 Empaques de Pvc Antifuga para Manguera, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,11.64,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10381.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/EMP-MA10_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/EMP-MA10_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/EMP-MA10_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/EMP-MA10_E1.jpg",,,,,,,,,0,,,,,,,,,
28632,simple,49911,,"Bolsa con 10 Guardacabos para Cable de Acero de 1/4"", Fiero",1,0,visible,,"Bolsa con 10 Guardacabos para Cable de Acero de 1/4"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,MATERIAL ELÉCTRICO > Cableado,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49911.jpg,,,,,,,,,0,,,,,,,,,
28633,simple,44430,,"Bolsa con 100 Pijas para Lmina, #12 X 1-1/2"", Fiero",1,0,visible,,"Bolsa con 100 Pijas para L¡mina, #12 X 1-1/2"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,125.43,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_44430.jpg,,,,,,,,,0,,,,,,,,,
28634,simple,42008,,"Bolsa con 100 Taquetes Plsticos 1/2"", para Panel de Yeso",1,0,visible,,"Bolsa con 100 Taquetes Pl¡sticos 1/2"", para Panel de Yeso. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.8,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_42008.jpg,,,,,,,,,0,,,,,,,,,
28635,simple,49330,,"Bolsa con 2 Pijas 1/4"" X 66 Mm para Base de Wc a Piso, Foset",1,0,visible,,"Bolsa con 2 Pijas 1/4"" X 66 Mm para Base de Wc a Piso, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,16.38,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49330.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PIJ-WC_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PIJ-WC_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/PIJ-WC_FC1.jpg",,,,,,,,,0,,,,,,,,,
28636,simple,49331,,"Bolsa con 2 Tornillos 5/16"" X 70 Mm para Tanque de Wc a Base",1,0,visible,,"Bolsa con 2 Tornillos 5/16"" X 70 Mm para Tanque de Wc a Base. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,18.97,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/TOR-WC_FC1.jpg",,,,,,,,,0,,,,,,,,,
28637,simple,47330,,"Bolsa con 20 Capuchones para Cable, Calibres Surtidos",1,0,visible,,"Bolsa con 20 Capuchones para Cable, Calibres Surtidos. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,31.9,MATERIAL ELÉCTRICO > Canalización,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_47330.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAPU-0818_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAPU-0818_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CAPU-0818_E1.jpg",,,,,,,,,0,,,,,,,,,
28638,simple,48275,,Bolsa con 20 Grapas Blancas de 12 Mm para Cable Redondo,1,0,visible,,"Bolsa con 20 Grapas Blancas de 12 Mm para Cable Redondo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,11.64,MATERIAL ELÉCTRICO > Cableado,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_48275.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12B_FC2.jpg",,,,,,,,,0,,,,,,,,,
28639,simple,48283,,Bolsa con 20 Grapas Negras de 12 Mm para Cable Redondo,1,0,visible,,"Bolsa con 20 Grapas Negras de 12 Mm para Cable Redondo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,11.67,MATERIAL ELÉCTRICO > Cableado,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_48283.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12N_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12N_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GCU-12N_FC2.jpg",,,,,,,,,0,,,,,,,,,
28640,simple,44330,,"Bolsa con 25 Cinchos Plsticos 50 Lb, 400 X 4.5 Mm, Negro",1,0,visible,,"Bolsa con 25 Cinchos Pl¡sticos 50 Lb, 400 X 4.5 Mm, Negro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_44330.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040N_FC1.jpg",,,,,,,,,0,,,,,,,,,
28641,simple,44310,,"Bolsa con 25 Cinchos Plsticos 50 Lb, 400 X 4.5 Mm, Natural",1,0,visible,,"Bolsa con 25 Cinchos Pl¡sticos 50 Lb, 400 X 4.5 Mm, Natural. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_44310.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5040_FC1.jpg",,,,,,,,,0,,,,,,,,,
28642,simple,4102,,"Bolsa con 50 Cinchos Plsticos 50 Lb, 300 X 4.5 Mm, Amarillo",1,0,visible,,"Bolsa con 50 Cinchos Pl¡sticos 50 Lb, 300 X 4.5 Mm, Amarillo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,425.0,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_4102.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CIN-5030A_FC1.jpg",,,,,,,,,0,,,,,,,,,
28643,simple,44523,,"Bolsa con 50 Remaches 1/8"" X 1/2"" de Aluminio, Ala 1/4",1,0,visible,,"Bolsa con 50 Remaches 1/8"" X 1/2"" de Aluminio, Ala 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,16.38,FERRETERÍA > Ferretería general,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_44523.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/R-48B_FC2.jpg",,,,,,,,,0,,,,,,,,,
28644,simple,44199,,"Bolsa con 50 Taquetes de Plstico , Fiero - 1/4 pulg",1,0,visible,,"Bolsa con 50 Taquetes de Pl¡stico 1/4"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,20.69,FERRETERÍA > Ferretería general,,,https://www.truper.com/media/import/imagenes/TAQ-1-4P.jpg,,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
28645,simple,44200,,"Bolsa con 50 Taquetes de Plstico , Fiero - 5/16 pulg",1,0,visible,,"Bolsa con 50 Taquetes de Pl¡stico 5/16"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,30.17,FERRETERÍA > Ferretería general,,,https://www.truper.com/media/import/imagenes/TAQ-5-16P.jpg,,,,,,,,,0,,Medida,5/16 pulg,1,1,,,,
